"","x","y","cause","burntarea","date","juliandate"
"3046",145.2747465,174.874994775,"accident",150,2002-06-23,1634
"3047",265.9543146,54.875001675,"accident",2.5,2002-06-24,1635
"3048",334.940011575,151.206996525,"accident",5,2002-06-24,1635
"3049",74.87501385,154.8749826,"accident",7.9,2002-06-24,1635
"3050",114.994923225,84.87499995,"accident",60,2002-06-24,1635
"3051",125.594534325,124.874984325,"accident",23.5,2002-06-24,1635
"3052",165.234783675,74.87501385,"accident",1,2002-06-24,1635
"3053",24.9709434,234.874991325,"other",14,2002-06-24,1635
"3054",65.914337775,244.8750174,"other",0.5,2002-06-24,1635
"3055",24.9749409,234.874991325,"other",1.5,2002-06-24,1635
"3056",124.954934325,184.874980875,"other",0.05,2002-06-24,1635
"3057",115.034898225,84.87499995,"other",2,2002-06-25,1636
"3058",115.074873225,84.87499995,"accident",204,2002-06-25,1636
"3059",74.95496385,144.8749965,"lightning",0.06,2002-06-25,1636
"3060",105.794437125,134.8750104,"lightning",0.02,2002-06-25,1636
"3061",105.634537125,94.87498605,"accident",0.5,2002-06-25,1636
"3062",304.91498895,254.8750035,"other",0.03,2002-06-25,1636
"3063",235.234766325,274.875015675,"accident",0.06,2002-06-25,1636
"3064",205.11484305,234.874991325,"accident",0.02,2002-06-25,1636
"3065",195.35470695,324.87498615,"other",0.75,2002-06-25,1636
"3066",196.23415695,304.87501395,"other",0.01,2002-06-25,1636
"3067",196.27413195,304.87501395,"other",2.03,2002-06-25,1636
"3068",116.87370825,94.87498605,"accident",10,2002-06-26,1637
"3069",214.914994125,74.87501385,"other",73,2002-06-26,1637
"3070",105.674512125,94.87498605,"lightning",245.36,2002-06-26,1637
"3071",220.7760087,235.695997875,"accident",222,2002-06-26,1637
"3072",116.91368325,94.87498605,"accident",2,2002-06-26,1637
"3073",116.95365825,94.87498605,"intentional",1,2002-06-26,1637
"3074",205.15481805,234.874991325,"accident",30,2002-06-26,1637
"3075",224.994930225,244.8750174,"accident",4,2002-06-26,1637
"3076",305.11486395,344.874998325,"intentional",0.02,2002-06-26,1637
"3077",196.31410695,304.87501395,"accident",2,2002-06-26,1637
"3078",245.9543424,354.874984425,"accident",0.34,2002-06-26,1637
"3079",14.9429748,224.875005225,"intentional",2,2002-06-26,1637
"3080",55.474626675,244.8750174,"accident",1,2002-06-26,1637
"3081",56.474001675,234.874991325,"accident",0.5,2002-06-26,1637
"3082",185.234755875,224.875005225,"accident",5,2002-06-26,1637
"3083",14.9469723,224.875005225,"intentional",29,2002-06-26,1637
"3084",325.95431115,74.87501385,"accident",0.01,2002-06-27,1638
"3085",307.192004925,127.51601265,"accident",3,2002-06-27,1638
"3086",116.99363325,94.87498605,"accident",8,2002-06-27,1638
"3087",105.834412125,134.8750104,"other",1,2002-06-27,1638
"3088",275.034915675,174.874994775,"accident",54,2002-06-27,1638
"3089",255.0349035,254.8750035,"accident",0.55,2002-06-27,1638
"3090",325.07486115,184.874980875,"accident",3,2002-06-27,1638
"3091",215.354719125,284.875001775,"accident",0.35,2002-06-27,1638
"3092",65.354687775,204.87499305,"accident",2,2002-06-27,1638
"3093",95.07486105,224.875005225,"other",0.5,2002-06-27,1638
"3094",86.43402495,244.8750174,"intentional",8,2002-06-27,1638
"3095",124.874984325,234.874991325,"accident",0.5,2002-06-27,1638
"3096",34.9389495,244.8750174,"accident",3,2002-06-27,1638
"3097",345.314723325,154.8749826,"accident",0.02,2002-06-28,1639
"3098",333.376989075,145.446998775,"other",3,2002-06-28,1639
"3099",117.03360825,94.87498605,"accident",11,2002-06-28,1639
"3100",165.074883675,224.875005225,"accident",0.75,2002-06-28,1639
"3101",125.634509325,124.874984325,"accident",15,2002-06-29,1640
"3102",185.034880875,124.874984325,"accident",22,2002-06-29,1640
"3103",195.39468195,174.874994775,"accident",1,2002-06-29,1640
"3104",117.07358325,94.87498605,"intentional",1,2002-06-29,1640
"3105",85.07487495,174.874994775,"accident",2,2002-06-29,1640
"3106",54.954951675,184.874980875,"intentional",0.07,2002-06-29,1640
"3107",95.07486105,194.87500695,"accident",10,2002-06-29,1640
"3108",95.91433605,254.8750035,"other",1,2002-06-29,1640
"3109",284.9269293,54.875001675,"lightning",0.01,2002-06-30,1641
"3110",145.3147215,94.87498605,"intentional",138,2002-06-30,1641
"3111",155.7544326,154.8749826,"accident",5,2002-06-30,1641
"3112",155.7944076,154.8749826,"accident",0.4,2002-06-30,1641
"3113",135.7944354,144.8749965,"accident",35,2002-06-30,1641
"3114",105.874387125,134.8750104,"other",0.3,2002-06-30,1641
"3115",274.954965675,284.875001775,"lightning",0,2002-06-30,1641
"3116",294.874987875,284.875001775,"lightning",0,2002-06-30,1641
"3117",335.07484725,224.875005225,"lightning",0,2002-06-30,1641
"3118",265.1548146,284.875001775,"lightning",0.01,2002-06-30,1641
"3119",205.03489305,324.87498615,"accident",2.5,2002-06-30,1641
"3120",315.23477505,304.87501395,"lightning",0.01,2002-06-30,1641
"3121",245.2747674,324.87498615,"lightning",0.02,2002-06-30,1641
"3122",225.674505225,274.875015675,"accident",0.01,2002-06-30,1641
"3123",45.074890575,234.874991325,"other",2,2002-06-30,1641
"3124",74.99493885,224.875005225,"accident",0.05,2002-06-30,1641
"3125",45.274765575,224.875005225,"lightning",6,2002-06-30,1641
"3126",25.0628859,234.874991325,"intentional",2,2002-06-30,1641
"3127",64.874987775,124.874984325,"intentional",1,2002-07-07,1648
"3128",115.074873225,124.874984325,"intentional",20,2002-07-07,1648
"3129",234.914966325,194.87500695,"accident",5.5,2002-07-07,1648
"3130",185.594530875,304.87501395,"other",0.05,2002-07-07,1648
"3131",154.9549326,134.8750104,"intentional",4,2002-07-08,1649
"3132",175.634519775,104.875012125,"accident",10,2002-07-08,1649
"3133",244.8750174,194.87500695,"lightning",0.01,2002-07-08,1649
"3134",145.0348965,224.875005225,"accident",0.15,2002-07-08,1649
"3135",24.9869334,234.874991325,"accident",2,2002-07-08,1649
"3136",254.52298365,131.932010925,"accident",1.5,2002-07-09,1650
"3137",104.954962125,114.874998225,"accident",1.5,2002-07-09,1650
"3138",274.994940675,264.8749896,"intentional",0,2002-07-09,1650
"3139",287.6332368,244.8750174,"intentional",0.2,2002-07-09,1650
"3140",275.074890675,174.874994775,"accident",8,2002-07-09,1650
"3141",287.6732118,244.8750174,"intentional",0.04,2002-07-09,1650
"3142",135.9543354,194.87500695,"accident",1,2002-07-10,1651
"3143",155.5545576,174.874994775,"other",0,2002-07-12,1653
"3144",241.757007375,102.66099675,"accident",7.15,2002-07-13,1654
"3145",85.11484995,174.874994775,"accident",2,2002-07-13,1654
"3146",314.99492505,194.87500695,"accident",0.21,2002-07-13,1654
"3147",234.954941325,244.8750174,"accident",9,2002-07-13,1654
"3148",135.0349104,114.874998225,"accident",0.1,2002-07-14,1655
"3149",195.43465695,174.874994775,"accident",2,2002-07-14,1655
"3150",125.714459325,124.874984325,"accident",167,2002-07-14,1655
"3151",135.0748854,114.874998225,"other",3,2002-07-14,1655
"3152",117.11355825,94.87498605,"accident",1.5,2002-07-14,1655
"3153",285.434651775,264.8749896,"accident",4.1,2002-07-14,1655
"3154",264.9549396,224.875005225,"accident",0.15,2002-07-14,1655
"3155",214.954969125,354.874984425,"accident",3,2002-07-14,1655
"3156",175.194794775,314.87500005,"other",0.3,2002-07-14,1655
"3157",105.034912125,194.87500695,"accident",1,2002-07-14,1655
"3158",65.114837775,224.875005225,"accident",0.5,2002-07-14,1655
"3159",75.31473885,234.874991325,"accident",0.02,2002-07-14,1655
"3160",125.954309325,224.875005225,"other",4,2002-07-14,1655
"3161",135.1148604,114.874998225,"accident",1.5,2002-07-15,1656
"3162",117.15353325,94.87498605,"accident",60,2002-07-15,1656
"3163",135.1548354,114.874998225,"accident",10.5,2002-07-15,1656
"3164",225.634530225,274.875015675,"accident",7,2002-07-15,1656
"3165",205.31471805,304.87501395,"accident",0.01,2002-07-15,1656
"3166",196.43403195,304.87501395,"accident",19,2002-07-15,1656
"3167",56.553951675,234.874991325,"accident",0.1,2002-07-15,1656
"3168",75.35471385,234.874991325,"other",3,2002-07-15,1656
"3169",65.154812775,224.875005225,"accident",7,2002-07-16,1657
"3170",325.99428615,74.87501385,"accident",0.07,2002-07-17,1658
"3171",135.8344104,144.8749965,"accident",3,2002-07-17,1658
"3172",136.1941854,144.8749965,"intentional",0.4,2002-07-17,1658
"3173",205.35469305,304.87501395,"accident",0.05,2002-07-17,1658
"3174",56.593926675,234.874991325,"accident",0.2,2002-07-17,1658
"3175",14.9949423,244.8750174,"accident",1.5,2002-07-17,1658
"3176",328.875004575,132.8749812,"accident",57,2002-07-18,1659
"3177",65.234762775,164.875008675,"accident",0.5,2002-07-18,1659
"3178",55.314726675,214.875019125,"intentional",1,2002-07-18,1659
"3179",75.39468885,234.874991325,"accident",2,2002-07-18,1659
"3180",145.9143465,234.874991325,"accident",1.55,2002-07-18,1659
"3181",34.9149645,194.87500695,"accident",9,2002-07-18,1659
"3182",65.994287775,254.8750035,"intentional",17,2002-07-18,1659
"3183",375.3946716,114.874998225,"intentional",0.45,2002-07-19,1660
"3184",185.074855875,124.874984325,"other",2.02,2002-07-19,1660
"3185",65.274737775,164.875008675,"other",1.5,2002-07-19,1660
"3186",135.1948104,114.874998225,"intentional",4.9,2002-07-19,1660
"3187",235.514591325,174.874994775,"accident",43,2002-07-19,1660
"3188",195.19480695,374.8749966,"accident",0.03,2002-07-19,1660
"3189",165.114858675,224.875005225,"accident",11,2002-07-19,1660
"3190",45.314740575,224.875005225,"intentional",14,2002-07-19,1660
"3191",56.633901675,234.874991325,"intentional",2,2002-07-19,1660
"3192",175.514594775,104.875012125,"other",20,2002-07-20,1661
"3193",135.8743854,144.8749965,"other",0.15,2002-07-20,1661
"3194",235.074866325,184.874980875,"accident",15,2002-07-20,1661
"3195",287.1535368,244.8750174,"intentional",0.03,2002-07-20,1661
"3196",287.1935118,244.8750174,"intentional",0.06,2002-07-20,1661
"3197",224.994930225,344.874998325,"accident",2.1,2002-07-20,1661
"3198",105.154837125,264.8749896,"intentional",6,2002-07-20,1661
"3199",104.994937125,244.8750174,"other",2,2002-07-20,1661
"3200",75.03491385,224.875005225,"other",1,2002-07-20,1661
"3201",85.03489995,234.874991325,"other",0.01,2002-07-20,1661
"3202",176.234144775,234.874991325,"lightning",1,2002-07-20,1661
"3203",270.18598815,100.381982025,"intentional",0.6,2002-07-21,1662
"3204",165.274758675,74.87501385,"accident",0.08,2002-07-21,1662
"3205",105.994312125,134.8750104,"accident",0.01,2002-07-21,1662
"3206",175.554569775,104.875012125,"intentional",9,2002-07-21,1662
"3207",345.274748325,204.87499305,"other",0.2,2002-07-21,1662
"3208",195.23478195,374.8749966,"lightning",0.01,2002-07-21,1662
"3209",224.954955225,354.874984425,"accident",0.5,2002-07-21,1662
"3210",245.9943174,354.874984425,"accident",1,2002-07-21,1662
"3211",185.274730875,224.875005225,"other",2,2002-07-21,1662
"3212",86.47399995,244.8750174,"other",3.5,2002-07-21,1662
"3213",249.271907625,101.56999905,"other",1.2,2002-07-22,1663
"3214",75.07488885,224.875005225,"other",2,2002-07-22,1663
"3215",124.954934325,114.874998225,"accident",2.2,2002-07-23,1664
"3216",134.9949354,94.87498605,"accident",1.52,2002-07-23,1664
"3217",234.954941325,194.87500695,"accident",125,2002-07-23,1664
"3218",224.875005225,204.87499305,"accident",13,2002-07-23,1664
"3219",265.2347646,314.87500005,"lightning",0.01,2002-07-23,1664
"3220",311.8010025,103.97201685,"accident",75.05,2002-07-24,1665
"3221",234.994916325,194.87500695,"other",2,2002-07-24,1665
"3222",355.314709425,234.874991325,"intentional",0,2002-07-24,1665
"3223",117.19350825,94.87498605,"accident",20,2002-07-25,1666
"3224",204.99491805,144.8749965,"accident",4.6,2002-07-25,1666
"3225",255.0748785,174.874994775,"accident",4,2002-07-25,1666
"3226",215.354719125,254.8750035,"accident",0.6,2002-07-25,1666
"3227",135.2747604,234.874991325,"accident",1.5,2002-07-25,1666
"3228",235.274741325,274.875015675,"accident",0.04,2002-07-26,1667
"3229",205.03489305,374.8749966,"accident",0.2,2002-07-26,1667
"3230",255.1148535,334.87497225,"accident",1.5,2002-07-26,1667
"3231",145.3546965,174.874994775,"accident",0.5,2002-07-26,1667
"3232",375.4346466,114.874998225,"accident",0.08,2002-07-27,1668
"3233",326.03426115,74.87501385,"accident",0.04,2002-07-27,1668
"3234",117.23348325,94.87498605,"intentional",22,2002-07-27,1668
"3235",345.154823325,234.874991325,"accident",0.03,2002-07-27,1668
"3236",145.3946715,174.874994775,"accident",7,2002-07-27,1668
"3237",155.8343826,154.8749826,"other",2.3,2002-07-28,1669
"3238",115.034898225,114.874998225,"other",0.75,2002-07-28,1669
"3239",164.894996175,84.87499995,"accident",60,2002-07-28,1669
"3240",215.314744125,254.8750035,"accident",4,2002-07-28,1669
"3241",314.95495005,174.874994775,"other",2.01,2002-07-28,1669
"3242",176.314094775,234.874991325,"accident",4,2002-07-28,1669
"3243",105.074887125,194.87500695,"accident",1.5,2002-07-28,1669
"3244",45.006933075,104.875012125,"accident",8.5,2002-07-29,1670
"3245",145.4346465,94.87498605,"accident",85,2002-07-29,1670
"3246",75.07488885,124.874984325,"other",2,2002-07-29,1670
"3247",115.074873225,114.874998225,"other",0.7,2002-07-29,1670
"3248",204.95494305,364.8750105,"lightning",0.5,2002-07-29,1670
"3249",255.0748785,354.874984425,"lightning",0.01,2002-07-29,1670
"3250",95.11483605,224.875005225,"accident",0.2,2002-07-29,1670
"3251",265.0748646,94.87498605,"accident",10,2002-07-30,1671
"3252",65.314712775,164.875008675,"accident",0.25,2002-07-30,1671
"3253",295.114837875,304.87501395,"lightning",0,2002-07-30,1671
"3254",255.0748785,344.874998325,"accident",0.09,2002-07-30,1671
"3255",315.27475005,304.87501395,"lightning",0.01,2002-07-30,1671
"3256",105.034912125,244.8750174,"other",10,2002-07-30,1671
"3257",25.0668834,234.874991325,"accident",0.3,2002-07-30,1671
"3258",65.954312775,244.8750174,"intentional",54,2002-07-30,1671
"3259",194.91498195,164.875008675,"accident",2,2002-07-31,1672
"3260",294.954937875,294.874987875,"lightning",0,2002-07-31,1672
"3261",275.274765675,294.874987875,"lightning",0.3,2002-07-31,1672
"3262",325.11483615,224.875005225,"lightning",0,2002-07-31,1672
"3263",96.03426105,254.8750035,"accident",2,2002-07-31,1672
"3264",34.9549395,214.875019125,"accident",0.6,2002-07-31,1672
"3265",55.514601675,244.8750174,"other",10,2002-07-31,1672
"3266",254.9949285,294.874987875,"accident",0.05,2002-08-03,1675
"3267",245.7944424,354.874984425,"accident",3,2002-08-03,1675
"3268",125.514584325,124.874984325,"intentional",41,2002-08-06,1678
"3269",125.234759325,244.8750174,"accident",2,2002-08-06,1678
"3270",345.114848325,234.874991325,"lightning",0,2002-08-07,1679
"3271",135.7544604,194.87500695,"other",12,2002-08-07,1679
"3272",334.91494725,234.874991325,"lightning",0,2002-08-08,1680
"3273",354.994909425,224.875005225,"lightning",0,2002-08-08,1680
"3274",334.91494725,194.87500695,"lightning",0.15,2002-08-08,1680
"3275",345.194798325,234.874991325,"lightning",0.08,2002-08-08,1680
"3276",235.554566325,294.874987875,"intentional",1,2002-08-08,1680
"3277",225.394680225,334.87497225,"accident",0.1,2002-08-08,1680
"3278",96.11421105,254.8750035,"intentional",15.4,2002-08-08,1680
"3279",55.434651675,214.875019125,"other",5,2002-08-08,1680
"3280",66.034262775,244.8750174,"other",0.02,2002-08-08,1680
"3281",136.0742604,144.8749965,"intentional",0.6,2002-08-09,1681
"3282",255.1548285,174.874994775,"accident",20.5,2002-08-09,1681
"3283",65.434637775,204.87499305,"accident",0.04,2002-08-09,1681
"3284",284.9309268,184.874980875,"accident",0.45,2002-08-13,1685
"3285",235.274741325,304.87501395,"accident",0.2,2002-08-13,1685
"3286",225.794430225,274.875015675,"intentional",5,2002-08-13,1685
"3287",124.914959325,234.874991325,"other",1,2002-08-13,1685
"3288",175.234769775,174.874994775,"other",0.5,2002-08-13,1685
"3289",175.074869775,154.8749826,"accident",34,2002-08-14,1686
"3290",106.034287125,134.8750104,"accident",0.08,2002-08-14,1686
"3291",114.914973225,144.8749965,"accident",0.1,2002-08-14,1686
"3292",225.314730225,334.87497225,"accident",25.3,2002-08-14,1686
"3293",196.55395695,304.87501395,"lightning",0.16,2002-08-14,1686
"3294",165.234783675,234.874991325,"accident",0.5,2002-08-14,1686
"3295",326.07423615,74.87501385,"intentional",0.36,2002-08-15,1687
"3296",335.87498685,172.37499825,"lightning",1,2002-08-15,1687
"3297",337.41098625,171.74099475,"lightning",0.5,2002-08-15,1687
"3298",85.15482495,174.874994775,"lightning",0.03,2002-08-15,1687
"3299",225.114855225,94.87498605,"accident",2,2002-08-15,1687
"3300",315.07487505,264.8749896,"lightning",0,2002-08-15,1687
"3301",315.11485005,264.8749896,"lightning",0,2002-08-15,1687
"3302",315.15482505,264.8749896,"lightning",0,2002-08-15,1687
"3303",287.2734618,244.8750174,"lightning",0.1,2002-08-15,1687
"3304",287.3134368,244.8750174,"lightning",0,2002-08-15,1687
"3305",287.3534118,244.8750174,"lightning",0,2002-08-15,1687
"3306",245.1948174,234.874991325,"lightning",0.06,2002-08-15,1687
"3307",345.314723325,204.87499305,"lightning",0,2002-08-15,1687
"3308",355.034884425,224.875005225,"lightning",0,2002-08-15,1687
"3309",355.074859425,224.875005225,"lightning",0,2002-08-15,1687
"3310",325.75443615,204.87499305,"lightning",0.15,2002-08-15,1687
"3311",325.79441115,204.87499305,"lightning",0,2002-08-15,1687
"3312",325.83438615,204.87499305,"lightning",0.03,2002-08-15,1687
"3313",325.87436115,204.87499305,"lightning",0.02,2002-08-15,1687
"3314",325.91433615,204.87499305,"lightning",0.02,2002-08-15,1687
"3315",335.11482225,224.875005225,"lightning",0.03,2002-08-15,1687
"3316",234.914966325,214.875019125,"accident",0.01,2002-08-15,1687
"3317",325.23476115,254.8750035,"lightning",0,2002-08-15,1687
"3318",285.474626775,264.8749896,"lightning",0,2002-08-15,1687
"3319",315.03490005,194.87500695,"lightning",1.1,2002-08-15,1687
"3320",235.674491325,254.8750035,"accident",30.7,2002-08-15,1687
"3321",294.914962875,284.875001775,"lightning",0.04,2002-08-15,1687
"3322",214.994944125,304.87501395,"lightning",0.03,2002-08-15,1687
"3323",265.2747396,314.87500005,"lightning",0.01,2002-08-15,1687
"3324",225.194805225,294.874987875,"lightning",25,2002-08-15,1687
"3325",235.314716325,304.87501395,"lightning",4,2002-08-15,1687
"3326",265.0348896,354.874984425,"lightning",0.01,2002-08-15,1687
"3327",215.034919125,304.87501395,"lightning",20,2002-08-15,1687
"3328",195.27475695,374.8749966,"lightning",1,2002-08-15,1687
"3329",295.154812875,304.87501395,"lightning",0.01,2002-08-15,1687
"3330",295.194787875,304.87501395,"lightning",0.05,2002-08-15,1687
"3331",285.674501775,344.874998325,"lightning",0.01,2002-08-15,1687
"3332",285.714476775,344.874998325,"lightning",0.01,2002-08-15,1687
"3333",185.074855875,354.874984425,"lightning",0.01,2002-08-15,1687
